PERMNO,date,PRC,RETX
66181,18/06/2009,23.35,-0.012685
66181,19/06/2009,23.52,0.007281
66181,22/06/2009,23.25,-0.01148
66181,23/06/2009,22.88,-0.015914
66181,24/06/2009,22.68,-0.008741
66181,25/06/2009,23.57,0.039242
66181,26/06/2009,23.61,0.001697
66181,29/06/2009,23.87,0.011012
66181,30/06/2009,23.63,-0.010055
66181,01/07/2009,23.71,0.003386
66181,02/07/2009,22.81,-0.037959
66181,06/07/2009,22.88,0.003069
66181,07/07/2009,22.4,-0.020979
66181,08/07/2009,22.66,0.011607
66181,09/07/2009,22.68,0.000883
66181,10/07/2009,22.52,-0.007055
66181,13/07/2009,23.11,0.026199
66181,14/07/2009,23.68,0.024665
66181,15/07/2009,24.08,0.016892
66181,16/07/2009,24.4,0.013289
66181,17/07/2009,24.67,0.011066
66181,20/07/2009,24.8,0.00527
66181,21/07/2009,24.46,-0.01371
66181,22/07/2009,24.77,0.012674
66181,23/07/2009,25.28,0.020589
66181,24/07/2009,25.32,0.001582
66181,27/07/2009,25.16,-0.006319
66181,28/07/2009,25.39,0.009141
66181,29/07/2009,25.39,0
66181,30/07/2009,25.85,0.018117
66181,31/07/2009,25.94,0.003482
66181,03/08/2009,26.32,0.014649
66181,04/08/2009,26.29,-0.00114
66181,05/08/2009,26.33,0.001521
66181,06/08/2009,26.54,0.007976
66181,07/08/2009,27.26,0.027129
66181,10/08/2009,27.1,-0.005869
66181,11/08/2009,26.89,-0.007749
66181,12/08/2009,27.2,0.011529
66181,13/08/2009,27.68,0.017647
66181,14/08/2009,27.14,-0.019509
66181,17/08/2009,26.11,-0.037951
66181,18/08/2009,26.93,0.031406
66181,19/08/2009,26.75,-0.006684
66181,20/08/2009,26.68,-0.002617
66181,21/08/2009,27.5,0.030735
66181,24/08/2009,27.03,-0.017091
66181,25/08/2009,27.32,0.010729
66181,26/08/2009,27.57,0.009151
66181,27/08/2009,27.55,-0.000725
66181,28/08/2009,27.69,0.005082
66181,31/08/2009,27.29,-0.014446
66181,01/09/2009,26.74,-0.020154
66181,02/09/2009,26.53,-0.007853
66181,03/09/2009,26.9,0.013946
66181,04/09/2009,27.03,0.004833
66181,08/09/2009,27.48,0.016648
66181,09/09/2009,27.38,-0.003639
66181,10/09/2009,27.53,0.005479
66181,11/09/2009,27.34,-0.006902
66181,14/09/2009,27.51,0.006218
66181,15/09/2009,27.41,-0.003635
66181,16/09/2009,28.06,0.023714
66181,17/09/2009,27.92,-0.004989
66181,18/09/2009,28.23,0.011103
66181,21/09/2009,28.14,-0.003188
66181,22/09/2009,27.62,-0.018479
66181,23/09/2009,27.35,-0.009776
66181,24/09/2009,27.04,-0.011335
66181,25/09/2009,26.85,-0.007027
66181,28/09/2009,27.26,0.01527
66181,29/09/2009,26.83,-0.015774
66181,30/09/2009,26.64,-0.007082
66181,01/10/2009,26.32,-0.012012
66181,02/10/2009,26.03,-0.011018
66181,05/10/2009,26.15,0.00461
66181,06/10/2009,26.29,0.005354
66181,07/10/2009,26.14,-0.005706
66181,08/10/2009,26.89,0.028692
66181,09/10/2009,26.96,0.002603
66181,12/10/2009,27.04,0.002967
66181,13/10/2009,27.53,0.018121
66181,14/10/2009,27.38,-0.005449
66181,15/10/2009,27.3,-0.002922
66181,16/10/2009,27.26,-0.001465
66181,19/10/2009,27.63,0.013573
66181,20/10/2009,26.97,-0.023887
66181,21/10/2009,26.32,-0.024101
66181,22/10/2009,26.72,0.015198
66181,23/10/2009,26.27,-0.016841
66181,26/10/2009,26.1,-0.006471
66181,27/10/2009,26,-0.003831
66181,28/10/2009,25.21,-0.030385
66181,29/10/2009,25.91,0.027767
66181,30/10/2009,25.09,-0.031648
66181,02/11/2009,25.06,-0.001196
66181,03/11/2009,25,-0.002394
66181,04/11/2009,24.96,-0.0016
66181,05/11/2009,25.63,0.026843
66181,06/11/2009,26.08,0.017558
66181,09/11/2009,26.81,0.027991
66181,10/11/2009,26.82,0.000373
66181,11/11/2009,27.31,0.01827
66181,12/11/2009,27.24,-0.002563
66181,13/11/2009,27.34,0.003671
66181,16/11/2009,27.65,0.011339
66181,17/11/2009,26.99,-0.02387
66181,18/11/2009,27.29,0.011115
66181,19/11/2009,27.11,-0.006596
66181,20/11/2009,27.18,0.002582
66181,23/11/2009,27.51,0.012141
66181,24/11/2009,27.56,0.001817
66181,25/11/2009,27.85,0.010523
66181,27/11/2009,27.61,-0.008618
66181,30/11/2009,27.36,-0.009055
66181,01/12/2009,28,0.023392
66181,02/12/2009,28.33,0.011786
66181,03/12/2009,27.93,-0.014119
66181,04/12/2009,28.08,0.005371
66181,07/12/2009,28.22,0.004986
66181,08/12/2009,27.67,-0.01949
66181,09/12/2009,27.55,-0.004337
66181,10/12/2009,27.99,0.015971
66181,11/12/2009,28.49,0.017864
66181,14/12/2009,28.87,0.013338
66181,15/12/2009,29.02,0.005196
66181,16/12/2009,28.96,-0.002068
66181,17/12/2009,28.8,-0.005525
66181,18/12/2009,28.65,-0.005208
66181,21/12/2009,28.96,0.01082
66181,22/12/2009,29.29,0.011395
66181,23/12/2009,29,-0.009901
66181,24/12/2009,29.17,0.005862
66181,28/12/2009,29.18,0.000343
66181,29/12/2009,29.27,0.003084
66181,30/12/2009,29.13,-0.004783
66181,31/12/2009,28.93,-0.006866
66181,04/01/2010,28.67,-0.008987
66181,05/01/2010,28.88,0.007325
66181,06/01/2010,28.78,-0.003463
66181,07/01/2010,29.12,0.011814
66181,08/01/2010,28.98,-0.004808
66181,11/01/2010,28.16,-0.028295
66181,12/01/2010,27.98,-0.006392
66181,13/01/2010,28.13,0.005361
66181,14/01/2010,28.3,0.006043
66181,15/01/2010,28.57,0.009541
66181,19/01/2010,28.88,0.010851
66181,20/01/2010,28.66,-0.007618
66181,21/01/2010,28.48,-0.006281
66181,22/01/2010,27.72,-0.026685
66181,25/01/2010,27.62,-0.003607
66181,26/01/2010,27.73,0.003983
66181,27/01/2010,27.84,0.003967
66181,28/01/2010,27.34,-0.01796
66181,29/01/2010,28.01,0.024506
66181,01/02/2010,28.39,0.013567
66181,02/02/2010,29.03,0.022543
66181,03/02/2010,28.47,-0.01929
66181,04/02/2010,27.93,-0.018967
66181,05/02/2010,27.98,0.00179
66181,08/02/2010,28.59,0.021801
66181,09/02/2010,28.87,0.009794
66181,10/02/2010,28.65,-0.00762
66181,11/02/2010,28.99,0.011867
66181,12/02/2010,29,0.000345
66181,16/02/2010,29.44,0.015172
66181,17/02/2010,30.02,0.019701
66181,18/02/2010,30.3,0.009327
66181,19/02/2010,30.15,-0.00495
66181,22/02/2010,30.32,0.005638
66181,23/02/2010,30.75,0.014182
66181,24/02/2010,31.36,0.019837
66181,25/02/2010,31.36,0
66181,26/02/2010,31.2,-0.005102
66181,01/03/2010,31.43,0.007372
66181,02/03/2010,31.36,-0.002227
66181,03/03/2010,31.47,0.003508
66181,04/03/2010,31.44,-0.000953
66181,05/03/2010,31.8,0.01145
66181,08/03/2010,31.96,0.005031
66181,09/03/2010,31.68,-0.008761
66181,10/03/2010,31.71,0.000947
66181,11/03/2010,32.13,0.013245
66181,12/03/2010,32.45,0.00996
66181,15/03/2010,32.69,0.007396
66181,16/03/2010,32.55,-0.004283
66181,17/03/2010,32.52,-0.000922
66181,18/03/2010,32.4,-0.00369
66181,19/03/2010,32.36,-0.001235
66181,22/03/2010,32.67,0.00958
66181,23/03/2010,32.59,-0.002449
66181,24/03/2010,32.32,-0.008285
66181,25/03/2010,32.62,0.009282
66181,26/03/2010,32.75,0.003985
66181,29/03/2010,32.6,-0.00458
66181,30/03/2010,32.69,0.002761
66181,31/03/2010,32.35,-0.010401
66181,01/04/2010,32.38,0.000927
66181,05/04/2010,32.66,0.008647
66181,06/04/2010,32.55,-0.003368
66181,07/04/2010,32.61,0.001843
66181,08/04/2010,32.97,0.01104
66181,09/04/2010,33.25,0.008493
66181,12/04/2010,33.48,0.006917
66181,13/04/2010,34.34,0.025687
66181,14/04/2010,34.98,0.018637
66181,15/04/2010,35.14,0.004574
66181,16/04/2010,35.01,-0.0037
66181,19/04/2010,35.17,0.00457
66181,20/04/2010,35.18,0.000284
66181,21/04/2010,35.27,0.002558
66181,22/04/2010,35.72,0.012759
66181,23/04/2010,36.39,0.018757
66181,26/04/2010,36.49,0.002748
66181,27/04/2010,35.29,-0.032886
66181,28/04/2010,35.19,-0.002834
66181,29/04/2010,35.56,0.010514
66181,30/04/2010,35.23,-0.00928
66181,03/05/2010,35.87,0.018166
66181,04/05/2010,35.42,-0.012545
66181,05/05/2010,35.24,-0.005082
66181,06/05/2010,33.96,-0.036322
66181,07/05/2010,33.43,-0.015607
66181,10/05/2010,35.29,0.055639
66181,11/05/2010,35.63,0.009634
66181,12/05/2010,35.89,0.007297
66181,13/05/2010,35.27,-0.017275
66181,14/05/2010,35.2,-0.001985
66181,17/05/2010,35.59,0.01108
66181,18/05/2010,34.73,-0.024164
66181,19/05/2010,34.38,-0.010078
66181,20/05/2010,32.89,-0.043339
66181,21/05/2010,33.02,0.003953
66181,24/05/2010,33.22,0.006057
66181,25/05/2010,33.98,0.022878
66181,26/05/2010,34.04,0.001766
66181,27/05/2010,34.55,0.014982
66181,28/05/2010,33.86,-0.019971
66181,01/06/2010,33.54,-0.009451
66181,02/06/2010,33.87,0.009839
66181,03/06/2010,33.43,-0.012991
66181,04/06/2010,32.15,-0.038289
66181,07/06/2010,31.55,-0.018663
66181,08/06/2010,31.81,0.008241
66181,09/06/2010,31.76,-0.001572
66181,10/06/2010,32.72,0.030227
66181,11/06/2010,32.22,-0.015281
66181,14/06/2010,32.06,-0.004966
66181,15/06/2010,32.26,0.006238
66181,16/06/2010,32.14,-0.00372
66181,17/06/2010,31.91,-0.007156
66181,18/06/2010,31.94,0.00094
66181,21/06/2010,31.43,-0.015967
66181,22/06/2010,30.61,-0.02609
66181,23/06/2010,30.5,-0.003594
66181,24/06/2010,29.67,-0.027213
66181,25/06/2010,30.2,0.017863
66181,28/06/2010,29.59,-0.020199
66181,29/06/2010,28.63,-0.032443
66181,30/06/2010,28.07,-0.01956
66181,01/07/2010,27.92,-0.005344
66181,02/07/2010,27.76,-0.005731
66181,06/07/2010,27.34,-0.01513
66181,07/07/2010,28.01,0.024506
66181,08/07/2010,28.15,0.004998
66181,09/07/2010,28.26,0.003908
66181,12/07/2010,28.31,0.001769
66181,13/07/2010,28.64,0.011657
66181,14/07/2010,28.28,-0.01257
66181,15/07/2010,28.34,0.002122
66181,16/07/2010,27.11,-0.043402
66181,19/07/2010,27.07,-0.001476
66181,20/07/2010,27.93,0.03177
66181,21/07/2010,27.47,-0.01647
66181,22/07/2010,28.22,0.027303
66181,23/07/2010,28.25,0.001063
66181,26/07/2010,28.99,0.026195
66181,27/07/2010,28.58,-0.014143
66181,28/07/2010,28.08,-0.017495
66181,29/07/2010,28.05,-0.001068
66181,30/07/2010,28.51,0.016399
66181,02/08/2010,29.12,0.021396
66181,03/08/2010,28.45,-0.023008
66181,04/08/2010,28.72,0.00949
66181,05/08/2010,28.71,-0.000348
66181,06/08/2010,28.68,-0.001045
66181,09/08/2010,28.7,0.000697
66181,10/08/2010,28.24,-0.016028
66181,11/08/2010,27.71,-0.018768
66181,12/08/2010,27.61,-0.003609
66181,13/08/2010,27.31,-0.010866
66181,16/08/2010,27.38,0.002563
66181,17/08/2010,28.31,0.033966
66181,18/08/2010,28.86,0.019428
66181,19/08/2010,28.22,-0.022176
66181,20/08/2010,28.17,-0.001772
66181,23/08/2010,27.83,-0.01207
66181,24/08/2010,27.78,-0.001797
66181,25/08/2010,28.33,0.019798
66181,26/08/2010,28.38,0.001765
66181,27/08/2010,28.74,0.012685
66181,30/08/2010,27.99,-0.026096
66181,31/08/2010,27.82,-0.006074
66181,01/09/2010,28.67,0.030554
66181,02/09/2010,29.41,0.025811
66181,03/09/2010,29.85,0.014961
66181,07/09/2010,29.33,-0.01742
66181,08/09/2010,29.45,0.004091
66181,09/09/2010,29.41,-0.001358
66181,10/09/2010,29.68,0.009181
66181,13/09/2010,29.99,0.010445
66181,14/09/2010,29.97,-0.000667
66181,15/09/2010,29.94,-0.001001
66181,16/09/2010,29.95,0.000334
66181,17/09/2010,29.89,-0.002003
66181,20/09/2010,30.65,0.025427
66181,21/09/2010,30.91,0.008483
66181,22/09/2010,30.88,-0.000971
66181,23/09/2010,30.84,-0.001295
66181,24/09/2010,31.64,0.02594
66181,27/09/2010,31.6,-0.001264
66181,28/09/2010,31.81,0.006646
66181,29/09/2010,31.81,0
66181,30/09/2010,31.68,-0.004087
66181,01/10/2010,31.82,0.004419
66181,04/10/2010,31.67,-0.004714
66181,05/10/2010,31.74,0.00221
66181,06/10/2010,31.74,0
66181,07/10/2010,31.74,0
66181,08/10/2010,31.89,0.004726
66181,11/10/2010,31.79,-0.003136
66181,12/10/2010,31.41,-0.011953
66181,13/10/2010,31,-0.013053
66181,14/10/2010,30.81,-0.006129
66181,15/10/2010,30.7,-0.00357
66181,18/10/2010,30.53,-0.005537
66181,19/10/2010,30.41,-0.003931
66181,20/10/2010,30.73,0.010523
66181,21/10/2010,31.81,0.035145
66181,22/10/2010,31.48,-0.010374
66181,25/10/2010,31.4,-0.002541
66181,26/10/2010,31.29,-0.003503
66181,27/10/2010,30.9,-0.012464
66181,28/10/2010,31.19,0.009385
66181,29/10/2010,30.9,-0.009298
66181,01/11/2010,30.71,-0.006149
66181,02/11/2010,31.51,0.02605
66181,03/11/2010,31.46,-0.001587
66181,04/11/2010,31.94,0.015258
66181,05/11/2010,31.92,-0.000626
66181,08/11/2010,31.49,-0.013471
66181,09/11/2010,31.47,-0.000635
66181,10/11/2010,31.68,0.006673
66181,11/11/2010,31.7,0.000631
66181,12/11/2010,31.44,-0.008202
66181,15/11/2010,31.39,-0.00159
66181,16/11/2010,31.71,0.010194
66181,17/11/2010,30.83,-0.027751
66181,18/11/2010,30.87,0.001297
66181,19/11/2010,31.22,0.011338
66181,22/11/2010,31.09,-0.004164
66181,23/11/2010,30.91,-0.00579
66181,24/11/2010,31.16,0.008088
66181,26/11/2010,31,-0.005135
66181,29/11/2010,30.69,-0.01
66181,30/11/2010,30.21,-0.01564
66181,01/12/2010,31.61,0.046342
66181,02/12/2010,33.36,0.055362
66181,03/12/2010,33.48,0.003597
66181,06/12/2010,33.34,-0.004182
66181,07/12/2010,33.55,0.006299
66181,08/12/2010,34.03,0.014307
66181,09/12/2010,34.32,0.008522
66181,10/12/2010,34.4,0.002331
66181,13/12/2010,34.56,0.004651
66181,14/12/2010,34.72,0.00463
66181,15/12/2010,34.79,0.002016
66181,16/12/2010,35.12,0.009485
66181,17/12/2010,35.1,-0.000569
66181,20/12/2010,35.2,0.002849
66181,21/12/2010,35.08,-0.003409
66181,22/12/2010,35.18,0.002851
66181,23/12/2010,35.09,-0.002558
66181,27/12/2010,35.24,0.004275
66181,28/12/2010,35.09,-0.004257
66181,29/12/2010,34.89,-0.0057
66181,30/12/2010,34.86,-0.00086
66181,31/12/2010,35.06,0.005737
66181,03/01/2011,35.31,0.007131
66181,04/01/2011,34.67,-0.018125
66181,05/01/2011,34.56,-0.003173
66181,06/01/2011,34.42,-0.004051
66181,07/01/2011,34.38,-0.001162
66181,10/01/2011,34.39,0.000291
66181,11/01/2011,34.86,0.013667
66181,12/01/2011,34.83,-0.000861
66181,13/01/2011,35.27,0.012633
66181,14/01/2011,35.89,0.017579
66181,18/01/2011,36.02,0.003622
66181,19/01/2011,35.63,-0.010827
66181,20/01/2011,36.49,0.024137
66181,21/01/2011,36.51,0.000548
66181,24/01/2011,36.65,0.003835
66181,25/01/2011,37.16,0.013915
66181,26/01/2011,37.42,0.006997
66181,27/01/2011,37.98,0.014965
66181,28/01/2011,36.7,-0.033702
66181,31/01/2011,36.77,0.001907
66181,01/02/2011,36.99,0.005983
66181,02/02/2011,36.56,-0.011625
66181,03/02/2011,36.7,0.003829
66181,04/02/2011,36.8,0.002725
66181,07/02/2011,36.6,-0.005435
66181,08/02/2011,37.16,0.015301
66181,09/02/2011,37.17,0.000269
66181,10/02/2011,37.31,0.003767
66181,11/02/2011,37.48,0.004556
66181,14/02/2011,37.58,0.002668
66181,15/02/2011,37.69,0.002927
66181,16/02/2011,37.86,0.004511
66181,17/02/2011,38.18,0.008452
66181,18/02/2011,38.48,0.007857
66181,22/02/2011,38.09,-0.010135
66181,23/02/2011,37.3,-0.02074
66181,24/02/2011,37.14,-0.00429
66181,25/02/2011,37.08,-0.001615
66181,28/02/2011,37.47,0.010518
66181,01/03/2011,36.76,-0.018949
66181,02/03/2011,36.66,-0.00272
66181,03/03/2011,37.55,0.024277
66181,04/03/2011,37.22,-0.008788
66181,07/03/2011,36.87,-0.009404
66181,08/03/2011,37.04,0.004611
66181,09/03/2011,37.67,0.017009
66181,10/03/2011,37.07,-0.015928
66181,11/03/2011,37.14,0.001888
66181,14/03/2011,36.68,-0.012386
66181,15/03/2011,36.29,-0.010632
66181,16/03/2011,35.68,-0.016809
66181,17/03/2011,35.76,0.002242
66181,18/03/2011,36,0.006711
66181,21/03/2011,36.43,0.011944
66181,22/03/2011,36.29,-0.003843
66181,23/03/2011,36.62,0.009093
66181,24/03/2011,37.36,0.020208
66181,25/03/2011,37.42,0.001606
66181,28/03/2011,36.65,-0.020577
66181,29/03/2011,37.7,0.028649
66181,30/03/2011,37.57,-0.003448
66181,31/03/2011,37.06,-0.013575
66181,01/04/2011,37.56,0.013492
66181,04/04/2011,37.47,-0.002396
66181,05/04/2011,37.6,0.003469
66181,06/04/2011,37.5,-0.00266
66181,07/04/2011,37.83,0.0088
66181,08/04/2011,37.46,-0.009781
66181,11/04/2011,37.6,0.003737
66181,12/04/2011,37.76,0.004255
66181,13/04/2011,37.67,-0.002383
66181,14/04/2011,37.84,0.004513
66181,15/04/2011,38.17,0.008721
66181,18/04/2011,37.76,-0.010741
66181,19/04/2011,37.77,0.000265
66181,20/04/2011,37.94,0.004501
66181,21/04/2011,37.8,-0.00369
66181,25/04/2011,37.56,-0.006349
66181,26/04/2011,37.21,-0.009318
66181,27/04/2011,37.32,0.002956
66181,28/04/2011,37.47,0.004019
66181,29/04/2011,37.15,-0.00854
66181,02/05/2011,37.35,0.005383
66181,03/05/2011,37.35,0
66181,04/05/2011,37.19,-0.004284
66181,05/05/2011,37.01,-0.00484
66181,06/05/2011,36.99,-0.00054
66181,09/05/2011,36.96,-0.000811
66181,10/05/2011,37.27,0.008387
66181,11/05/2011,37.23,-0.001073
66181,12/05/2011,37.29,0.001612
66181,13/05/2011,37.01,-0.007509
66181,16/05/2011,36.98,-0.000811
66181,17/05/2011,37.4,0.011358
66181,18/05/2011,37.46,0.001604
66181,19/05/2011,37.39,-0.001869
66181,20/05/2011,37.05,-0.009093
66181,23/05/2011,36.82,-0.006208
66181,24/05/2011,36.55,-0.007333
66181,25/05/2011,36.63,0.002189
66181,26/05/2011,36.19,-0.012012
66181,27/05/2011,36,-0.00525
66181,31/05/2011,36.28,0.007778
66181,01/06/2011,35.4,-0.024256
66181,02/06/2011,35.09,-0.008757
66181,03/06/2011,34.63,-0.013109
66181,06/06/2011,34.29,-0.009818
66181,07/06/2011,34.33,0.001167
66181,08/06/2011,34.1,-0.0067
66181,09/06/2011,34.33,0.006745
66181,10/06/2011,33.47,-0.025051
66181,13/06/2011,33.51,0.001195
66181,14/06/2011,34.75,0.037004
66181,15/06/2011,33.88,-0.025036
66181,16/06/2011,34.5,0.0183
66181,17/06/2011,34.53,0.00087
66181,20/06/2011,34.77,0.006951
66181,21/06/2011,35.43,0.018982
66181,22/06/2011,34.93,-0.014112
66181,23/06/2011,35.65,0.020613
66181,24/06/2011,35.08,-0.015989
66181,27/06/2011,35.2,0.003421
66181,28/06/2011,36.06,0.024432
66181,29/06/2011,35.98,-0.002219
66181,30/06/2011,36.22,0.00667
66181,01/07/2011,36.73,0.014081
66181,05/07/2011,36.59,-0.003812
66181,06/07/2011,36.57,-0.000547
66181,07/07/2011,37.05,0.013126
66181,08/07/2011,36.62,-0.011606
66181,11/07/2011,36.36,-0.0071
66181,12/07/2011,36.11,-0.006876
66181,13/07/2011,36.13,0.000554
66181,14/07/2011,35.96,-0.004705
66181,15/07/2011,35.91,-0.00139
66181,18/07/2011,35.69,-0.006126
66181,19/07/2011,36.11,0.011768
66181,20/07/2011,36.41,0.008308
66181,21/07/2011,36.72,0.008514
66181,22/07/2011,36.52,-0.005447
66181,25/07/2011,36.65,0.00356
66181,26/07/2011,36.39,-0.007094
66181,27/07/2011,35.625,-0.021022
66181,28/07/2011,35.15,-0.013333
66181,29/07/2011,34.93,-0.006259
66181,01/08/2011,34.25,-0.019468
66181,02/08/2011,32.82,-0.041752
66181,03/08/2011,32.95,0.003961
66181,04/08/2011,31.7,-0.037936
66181,05/08/2011,30.74,-0.030284
66181,08/08/2011,28.93,-0.058881
66181,09/08/2011,30.15,0.042171
66181,10/08/2011,28.51,-0.054395
66181,11/08/2011,30.05,0.054016
66181,12/08/2011,30.58,0.017637
66181,15/08/2011,31.46,0.028777
66181,16/08/2011,33.12,0.052765
66181,17/08/2011,33.41,0.008756
66181,18/08/2011,32.16,-0.037414
66181,19/08/2011,31.88,-0.008706
66181,22/08/2011,32.28,0.012547
66181,23/08/2011,33.11,0.025713
66181,24/08/2011,34.37,0.038055
66181,25/08/2011,33.84,-0.01542
66181,26/08/2011,34,0.004728
66181,29/08/2011,33.99,-0.000294
66181,30/08/2011,33.57,-0.012357
66181,31/08/2011,33.38,-0.00566
66181,01/09/2011,32.93,-0.013481
66181,02/09/2011,32.18,-0.022776
66181,06/09/2011,32.05,-0.00404
66181,07/09/2011,32.87,0.025585
66181,08/09/2011,32.46,-0.012473
66181,09/09/2011,31.87,-0.018176
66181,12/09/2011,32.35,0.015061
66181,13/09/2011,32.66,0.009583
66181,14/09/2011,33.54,0.026944
66181,15/09/2011,34.28,0.022063
66181,16/09/2011,34.61,0.009627
66181,19/09/2011,34.35,-0.007512
66181,20/09/2011,34.81,0.013392
66181,21/09/2011,33.84,-0.027866
66181,22/09/2011,33.05,-0.023345
66181,23/09/2011,33.72,0.020272
66181,26/09/2011,34,0.008304
66181,27/09/2011,33.88,-0.003529
66181,28/09/2011,33.6,-0.008265
66181,29/09/2011,33.79,0.005655
66181,30/09/2011,32.87,-0.027227
66181,03/10/2011,31.59,-0.038941
66181,04/10/2011,32.47,0.027857
66181,05/10/2011,32.83,0.011087
66181,06/10/2011,33.38,0.016753
66181,07/10/2011,33.92,0.016177
66181,10/10/2011,34.66,0.021816
66181,11/10/2011,34.71,0.001443
66181,12/10/2011,34.72,0.000288
66181,13/10/2011,34.41,-0.008929
66181,14/10/2011,35.05,0.018599
66181,17/10/2011,34.65,-0.011412
66181,18/10/2011,35.95,0.037518
66181,19/10/2011,35.4,-0.015299
66181,20/10/2011,35.73,0.009322
66181,21/10/2011,36.86,0.031626
66181,24/10/2011,36.7,-0.004341
66181,25/10/2011,36.04,-0.017984
66181,26/10/2011,36.55,0.014151
66181,27/10/2011,37.22,0.018331
66181,28/10/2011,36.12,-0.029554
66181,31/10/2011,35.8,-0.008859
66181,01/11/2011,35.54,-0.007263
66181,02/11/2011,35.99,0.012662
66181,03/11/2011,36.45,0.012781
66181,04/11/2011,36.39,-0.001646
66181,07/11/2011,37.34,0.026106
66181,08/11/2011,37.94,0.016069
66181,09/11/2011,37.16,-0.020559
66181,10/11/2011,37.2,0.001076
66181,11/11/2011,38.06,0.023118
66181,14/11/2011,38.25,0.004992
66181,15/11/2011,38.07,-0.004706
66181,16/11/2011,37.84,-0.006041
66181,17/11/2011,37.62,-0.005814
66181,18/11/2011,37.88,0.006911
66181,21/11/2011,37.06,-0.021647
66181,22/11/2011,37.1,0.001079
66181,23/11/2011,36.52,-0.015633
66181,25/11/2011,36.47,-0.001369
66181,28/11/2011,37.3,0.022758
66181,29/11/2011,38.96,0.044504
66181,30/11/2011,39.22,0.006674
66181,01/12/2011,39.34,0.00306
66181,02/12/2011,39.94,0.015252
66181,05/12/2011,40.23,0.007261
66181,06/12/2011,40.32,0.002237
66181,07/12/2011,40.73,0.010169
66181,08/12/2011,39.91,-0.020133
66181,09/12/2011,40.23,0.008018
66181,12/12/2011,40.05,-0.004474
66181,13/12/2011,39.51,-0.013483
66181,14/12/2011,39.14,-0.009365
66181,15/12/2011,39.42,0.007154
66181,16/12/2011,40.42,0.025368
66181,19/12/2011,40.2,-0.005443
66181,20/12/2011,41.95,0.043532
66181,21/12/2011,42,0.001192
66181,22/12/2011,41.92,-0.001905
66181,23/12/2011,42.09,0.004055
66181,27/12/2011,42.22,0.003089
66181,28/12/2011,41.53,-0.016343
66181,29/12/2011,42.01,0.011558
66181,30/12/2011,42.04,0.000714
66181,03/01/2012,42.14,0.002379
66181,04/01/2012,42.74,0.014238
66181,05/01/2012,43.09,0.008189
66181,06/01/2012,43.2,0.002553
66181,09/01/2012,43.23,0.000694
66181,10/01/2012,43.53,0.00694
66181,11/01/2012,43.46,-0.001608
66181,12/01/2012,43.39,-0.001611
66181,13/01/2012,43.51,0.002766
66181,17/01/2012,43.74,0.005286
66181,18/01/2012,44.88,0.026063
66181,19/01/2012,45.41,0.011809
66181,20/01/2012,44.51,-0.019819
66181,23/01/2012,44.88,0.008313
66181,24/01/2012,44.96,0.001782
66181,25/01/2012,45.26,0.006673
66181,26/01/2012,44.95,-0.006849
66181,27/01/2012,44.87,-0.00178
66181,30/01/2012,44.77,-0.002229
66181,31/01/2012,44.39,-0.008488
66181,01/02/2012,44.47,0.001802
66181,02/02/2012,44.46,-0.000225
66181,03/02/2012,45.17,0.015969
66181,06/02/2012,45.2,0.000664
66181,07/02/2012,45.46,0.005752
66181,08/02/2012,45.17,-0.006379
66181,09/02/2012,45.27,0.002214
66181,10/02/2012,45.33,0.001325
66181,13/02/2012,45.93,0.013236
66181,14/02/2012,46.06,0.00283
66181,15/02/2012,45.71,-0.007599
66181,16/02/2012,45.93,0.004813
66181,17/02/2012,46.71,0.016982
66181,21/02/2012,46.92,0.004496
66181,22/02/2012,46.57,-0.007459
66181,23/02/2012,46.95,0.00816
66181,24/02/2012,46.98,0.000639
66181,27/02/2012,46.93,-0.001064
66181,28/02/2012,47.23,0.006392
66181,29/02/2012,47.57,0.007199
66181,01/03/2012,47.46,-0.002312
